"","word","sentiment"
"6240","uncaring","negative"
"6241","uncertain","negative"
"6242","uncivil","negative"
"6243","uncivilized","negative"
"6244","unclean","negative"
"6245","unclear","negative"
"6246","uncollectible","negative"
"6247","uncomfortable","negative"
"6248","uncomfortably","negative"
"6249","uncomfy","negative"
"6250","uncompetitive","negative"
"6251","uncomplicated","positive"
"6252","uncompromising","negative"
"6253","uncompromisingly","negative"
"6254","unconditional","positive"
"6255","unconfirmed","negative"
"6256","unconstitutional","negative"
"6257","uncontrolled","negative"
"6258","unconvincing","negative"
"6259","unconvincingly","negative"
"6260","uncooperative","negative"
"6261","uncouth","negative"
"6262","uncreative","negative"
"6263","undamaged","positive"
"6264","undaunted","positive"
"6265","undecided","negative"
"6266","undefined","negative"
"6267","undependability","negative"
"6268","undependable","negative"
"6269","undercut","negative"
"6270","undercuts","negative"
"6271","undercutting","negative"
"6272","underdog","negative"
"6273","underestimate","negative"
"6274","underlings","negative"
"6275","undermine","negative"
"6276","undermined","negative"
"6277","undermines","negative"
"6278","undermining","negative"
"6279","underpaid","negative"
"6280","underpowered","negative"
"6281","undersized","negative"
"6282","understandable","positive"
"6283","undesirable","negative"
"6284","undetermined","negative"
"6285","undid","negative"
"6286","undignified","negative"
"6287","undisputable","positive"
"6288","undisputably","positive"
"6289","undisputed","positive"
"6290","undissolved","negative"
"6291","undocumented","negative"
"6292","undone","negative"
"6293","undue","negative"
"6294","unease","negative"
"6295","uneasily","negative"
"6296","uneasiness","negative"
"6297","uneasy","negative"
"6298","uneconomical","negative"
"6299","unemployed","negative"
"6300","unencumbered","positive"
"6301","unequal","negative"
"6302","unequivocal","positive"
"6303","unequivocally","positive"
"6304","unethical","negative"
"6305","uneven","negative"
"6306","uneventful","negative"
"6307","unexpected","negative"
"6308","unexpectedly","negative"
"6309","unexplained","negative"
"6310","unfairly","negative"
"6311","unfaithful","negative"
"6312","unfaithfully","negative"
"6313","unfamiliar","negative"
"6314","unfavorable","negative"
"6315","unfazed","positive"
"6316","unfeeling","negative"
"6317","unfettered","positive"
"6318","unfinished","negative"
"6319","unfit","negative"
"6320","unforeseen","negative"
"6321","unforgettable","positive"
"6322","unforgiving","negative"
"6323","unfortunate","negative"
"6324","unfortunately","negative"
"6325","unfounded","negative"
"6326","unfriendly","negative"
"6327","unfulfilled","negative"
"6328","unfunded","negative"
"6329","ungovernable","negative"
"6330","ungrateful","negative"
"6331","unhappily","negative"
"6332","unhappiness","negative"
"6333","unhappy","negative"
"6334","unhealthy","negative"
"6335","unhelpful","negative"
"6336","unilateralism","negative"
"6337","unimaginable","negative"
"6338","unimaginably","negative"
"6339","unimportant","negative"
"6340","uninformed","negative"
"6341","uninsured","negative"
"6342","unintelligible","negative"
"6343","unintelligile","negative"
"6344","unipolar","negative"
"6345","unity","positive"
"6346","unjust","negative"
"6347","unjustifiable","negative"
"6348","unjustifiably","negative"
"6349","unjustified","negative"
"6350","unjustly","negative"
"6351","unkind","negative"
"6352","unkindly","negative"
"6353","unknown","negative"
"6354","unlamentable","negative"
"6355","unlamentably","negative"
"6356","unlawful","negative"
"6357","unlawfully","negative"
"6358","unlawfulness","negative"
"6359","unleash","negative"
"6360","unlicensed","negative"
"6361","unlikely","negative"
"6362","unlimited","positive"
"6363","unlucky","negative"
"6364","unmatched","positive"
"6365","unmoved","negative"
"6366","unnatural","negative"
"6367","unnaturally","negative"
"6368","unnecessary","negative"
"6369","unneeded","negative"
"6370","unnerve","negative"
"6371","unnerved","negative"
"6372","unnerving","negative"
"6373","unnervingly","negative"
"6374","unnoticed","negative"
"6375","unobserved","negative"
"6376","unorthodox","negative"
"6377","unorthodoxy","negative"
"6378","unparalleled","positive"
"6379","unpleasant","negative"
"6380","unpleasantries","negative"
"6381","unpopular","negative"
"6382","unpredictable","negative"
"6383","unprepared","negative"
"6384","unproductive","negative"
"6385","unprofitable","negative"
"6386","unprove","negative"
"6387","unproved","negative"
"6388","unproven","negative"
"6389","unproves","negative"
"6390","unproving","negative"
"6391","unqualified","negative"
"6392","unquestionable","positive"
"6393","unquestionably","positive"
"6394","unravel","negative"
"6395","unraveled","negative"
"6396","unreachable","negative"
"6397","unreadable","negative"
"6398","unreal","positive"
"6399","unrealistic","negative"
"6400","unreasonable","negative"
"6401","unreasonably","negative"
"6402","unrelenting","negative"
"6403","unrelentingly","negative"
"6404","unreliability","negative"
"6405","unreliable","negative"
"6406","unresolved","negative"
"6407","unresponsive","negative"
"6408","unrest","negative"
"6409","unrestricted","positive"
"6410","unrivaled","positive"
"6411","unruly","negative"
"6412","unsafe","negative"
"6413","unsatisfactory","negative"
"6414","unsavory","negative"
"6415","unscrupulous","negative"
"6416","unscrupulously","negative"
"6417","unsecure","negative"
"6418","unseemly","negative"
"6419","unselfish","positive"
"6420","unsettle","negative"
"6421","unsettled","negative"
"6422","unsettling","negative"
"6423","unsettlingly","negative"
"6424","unskilled","negative"
"6425","unsophisticated","negative"
"6426","unsound","negative"
"6427","unspeakable","negative"
"6428","unspeakablely","negative"
"6429","unspecified","negative"
"6430","unstable","negative"
"6431","unsteadily","negative"
"6432","unsteadiness","negative"
"6433","unsteady","negative"
"6434","unsuccessful","negative"
"6435","unsuccessfully","negative"
"6436","unsupported","negative"
"6437","unsupportive","negative"
"6438","unsure","negative"
"6439","unsuspecting","negative"
"6440","unsustainable","negative"
"6441","untenable","negative"
"6442","untested","negative"
"6443","unthinkable","negative"
"6444","unthinkably","negative"
"6445","untimely","negative"
"6446","untouched","negative"
"6447","untrue","negative"
"6448","untrustworthy","negative"
"6449","untruthful","negative"
"6450","unusable","negative"
"6451","unusably","negative"
"6452","unuseable","negative"
"6453","unuseably","negative"
"6454","unusual","negative"
"6455","unusually","negative"
"6456","unviewable","negative"
"6457","unwanted","negative"
"6458","unwarranted","negative"
"6459","unwatchable","negative"
"6460","unwavering","positive"
"6461","unwelcome","negative"
"6462","unwell","negative"
"6463","unwieldy","negative"
"6464","unwilling","negative"
"6465","unwillingly","negative"
"6466","unwillingness","negative"
"6467","unwise","negative"
"6468","unwisely","negative"
"6469","unworkable","negative"
"6470","unworthy","negative"
"6471","unyielding","negative"
"6472","upbeat","positive"
"6473","upbraid","negative"
"6474","upgradable","positive"
"6475","upgradeable","positive"
"6476","upgraded","positive"
"6477","upheaval","negative"
"6478","upheld","positive"
"6479","uphold","positive"
"6480","uplift","positive"
"6481","uplifting","positive"
"6482","upliftingly","positive"
"6483","upliftment","positive"
"6484","uprising","negative"
"6485","uproar","negative"
"6486","uproarious","negative"
"6487","uproariously","negative"
"6488","uproarous","negative"
"6489","uproarously","negative"
"6490","uproot","negative"
"6491","upscale","positive"
"6492","upset","negative"
"6493","upseting","negative"
"6494","upsets","negative"
"6495","upsetting","negative"
"6496","upsettingly","negative"
"6497","urgent","negative"
"6498","usable","positive"
"6499","useable","positive"
"6500","useful","positive"
"6501","useless","negative"
"6502","user-friendly","positive"
"6503","user-replaceable","positive"
"6504","usurp","negative"
"6505","usurper","negative"
"6506","utterly","negative"
"6507","vagrant","negative"
"6508","vague","negative"
"6509","vagueness","negative"
"6510","vain","negative"
"6511","vainly","negative"
"6512","valiant","positive"
"6513","valiantly","positive"
"6514","valor","positive"
"6515","valuable","positive"
"6516","vanity","negative"
"6517","variety","positive"
"6518","vehement","negative"
"6519","vehemently","negative"
"6520","venerate","positive"
"6521","vengeance","negative"
"6522","vengeful","negative"
"6523","vengefully","negative"
"6524","vengefulness","negative"
"6525","venom","negative"
"6526","venomous","negative"
"6527","venomously","negative"
"6528","vent","negative"
"6529","verifiable","positive"
"6530","veritable","positive"
"6531","versatile","positive"
"6532","versatility","positive"
"6533","vestiges","negative"
"6534","vex","negative"
"6535","vexation","negative"
"6536","vexing","negative"
"6537","vexingly","negative"
"6538","vibrant","positive"
"6539","vibrantly","positive"
"6540","vibrate","negative"
"6541","vibrated","negative"
"6542","vibrates","negative"
"6543","vibrating","negative"
"6544","vibration","negative"
"6545","vice","negative"
"6546","vicious","negative"
"6547","viciously","negative"
"6548","viciousness","negative"
"6549","victimize","negative"
"6550","victorious","positive"
"6551","victory","positive"
"6552","viewable","positive"
"6553","vigilance","positive"
"6554","vigilant","positive"
"6555","vile","negative"
"6556","vileness","negative"
"6557","vilify","negative"
"6558","villainous","negative"
"6559","villainously","negative"
"6560","villains","negative"
"6561","villian","negative"
"6562","villianous","negative"
"6563","villianously","negative"
"6564","villify","negative"
"6565","vindictive","negative"
"6566","vindictively","negative"
"6567","vindictiveness","negative"
"6568","violate","negative"
"6569","violation","negative"
"6570","violator","negative"
"6571","violators","negative"
"6572","violent","negative"
"6573","violently","negative"
"6574","viper","negative"
"6575","virtue","positive"
"6576","virtuous","positive"
"6577","virtuously","positive"
"6578","virulence","negative"
"6579","virulent","negative"
"6580","virulently","negative"
"6581","virus","negative"
"6582","visionary","positive"
"6583","vivacious","positive"
"6584","vivid","positive"
"6585","vociferous","negative"
"6586","vociferously","negative"
"6587","volatile","negative"
"6588","volatility","negative"
"6589","vomit","negative"
"6590","vomited","negative"
"6591","vomiting","negative"
"6592","vomits","negative"
"6593","vouch","positive"
"6594","vouchsafe","positive"
"6595","vulgar","negative"
"6596","vulnerable","negative"
"6597","wack","negative"
"6598","wail","negative"
"6599","wallow","negative"
"6600","wane","negative"
"6601","waning","negative"
"6602","wanton","negative"
"6603","war-like","negative"
"6604","warily","negative"
"6605","wariness","negative"
"6606","warlike","negative"
"6607","warm","positive"
"6608","warmer","positive"
"6609","warmhearted","positive"
"6610","warmly","positive"
"6611","warmth","positive"
"6612","warned","negative"
"6613","warning","negative"
"6614","warp","negative"
"6615","warped","negative"
"6616","wary","negative"
"6617","washed-out","negative"
"6618","waste","negative"
"6619","wasted","negative"
"6620","wasteful","negative"
"6621","wastefulness","negative"
"6622","wasting","negative"
"6623","water-down","negative"
"6624","watered-down","negative"
"6625","wayward","negative"
"6626","weak","negative"
"6627","weaken","negative"
"6628","weakening","negative"
"6629","weaker","negative"
"6630","weakness","negative"
"6631","weaknesses","negative"
"6632","wealthy","positive"
"6633","weariness","negative"
"6634","wearisome","negative"
"6635","weary","negative"
"6636","wedge","negative"
"6637","weed","negative"
"6638","weep","negative"
"6639","weird","negative"
"6640","weirdly","negative"
"6641","welcome","positive"
"6642","well","positive"
"6643","well-backlit","positive"
"6644","well-balanced","positive"
"6645","well-behaved","positive"
"6646","well-being","positive"
"6647","well-bred","positive"
