date,time,headline,URL,teaser,section
10/13/2017,7:00 PM,Russian Banker Denies Role in Planned Trump Building in Moscow,https://www.nytimes.com/2017/10/13/us/politics/andrey-kostin-felix-sater.html?partner=rss&emc=rss,"Andrey L. Kostin, the head of Russia’s second-largest bank, dismissed as “fake news” a claim by an associate of President Trump’s that Mr. Kostin had agreed to finance a deal.",NYT > Politics
10/13/2017,7:10 PM,Ex-White House Chief of Staff Is Interviewed by Special Counsel,https://www.nytimes.com/2017/10/13/us/politics/priebus-mueller-investigation-russia.html?partner=rss&emc=rss,"Reince Priebus, who was fired in July, was the first senior administration official known to have been questioned by Robert Mueller’s investigators.",NYT > Politics
10/13/2017,8:00 PM,Fact Check: Assessing Trump’s Criticisms of Iran and the Nuclear Deal,https://www.nytimes.com/2017/10/13/us/politics/fact-check-iran-trump-nuclear-deal.html?partner=rss&emc=rss,"In his rebuke of the Islamic republic, President Trump omitted or distorted facts about history, the Iran deal and an alleged violation of the agreement.",NYT > Politics
10/13/2017,9:13 PM,News Analysis: Trump Adopts Obama Approach While Seeking to Undo a Legacy,https://www.nytimes.com/2017/10/13/us/politics/trump-obama-executive-orders.html?partner=rss&emc=rss,"Like his predecessor, President Trump has grown frustrated with Congress and as a result has turned to executive power to advance a stalled agenda.",NYT > Politics
10/13/2017,8:42 PM,End to Health Care Subsidies Puts Congress in a Tight Spot,https://www.nytimes.com/2017/10/13/us/politics/trump-congress-obamacare-insurance-subsidies.html?partner=rss&emc=rss,"Some lawmakers want to fund the payments to insurers that President Trump is cutting off, while the president says Democrats should negotiate with him.",NYT > Politics
10/14/2017,5:00 AM,Iowa’s Swing to Republicans Is a Matter of (Lacking a) Degree,https://www.nytimes.com/2017/10/14/us/politics/iowa-democrats-republicans.html?partner=rss&emc=rss,Iowa’s status as a swing state in presidential elections may be in doubt. One key reason: its economy cannot support enough college graduates. That’s bad news for Democrats.,NYT > Politics
10/14/2017,5:55 AM,Canadian Held Hostage in Afghanistan Says Militants Killed His Child,https://www.nytimes.com/2017/10/14/world/canada/canadian-american-hostages-daughter.html?partner=rss&emc=rss,"Joshua Boyle, who with his family was freed by Pakistani troops, also said his wife had been raped during their five-year captivity by the Haqqani network.",NYT > Politics
10/14/2017,12:11 PM,"Back Home, a Unanimous Verdict on Corker vs. Trump: That’s Just Bob",https://www.nytimes.com/2017/10/14/us/politics/back-home-a-unanimous-verdict-on-corker-vs-trump-thats-just-bob.html?partner=rss&emc=rss,"The nation has seen Mr. Corker, a reliable Republican senator from a deep-red state, stunningly undermining his president. Chattanooga has seen it coming, for better or worse.",NYT > Politics
10/14/2017,11:54 AM,"Wary of Hackers, States Move to Upgrade Voting Systems",https://www.nytimes.com/2017/10/14/us/voting-russians-hacking-states-.html?partner=rss&emc=rss,New equipment and security protocols are part of the response to Russian meddling in 2016. But lack of money is an obstacle.,NYT > Politics
10/14/2017,12:17 PM,Black Lawmakers Hold a Particular Grievance With Facebook: Racial Exploitation,https://www.nytimes.com/2017/10/14/us/politics/black-lawmakers-russia-facebook-racial-division.html?partner=rss&emc=rss,Sheryl Sandberg’s meeting on Thursday with the Congressional Black Caucus afforded lawmakers a chance to vent over Russia’s exploitation of racial division.,NYT > Politics
10/14/2017,1:15 PM,News Analysis: Promise the Moon? Easy for Trump. But Now Comes the Reckoning.,https://www.nytimes.com/2017/10/14/us/politics/promise-the-moon-easy-for-trump-but-now-comes-the-reckoning.html?partner=rss&emc=rss,"On issues like health care and Iran, President Trump’s language has not been matched by action, raising questions about whether his base will be satisfied by partial steps.",NYT > Politics
10/14/2017,3:32 PM,4 Ways Trump Has Moved to Undo His Predecessors’ Legacies,https://www.nytimes.com/2017/10/14/us/politics/trump-iran-daca-nafta-obamacare.html?partner=rss&emc=rss,"President Trump has promised sweeping changes to health care, immigration, the Iran deal and trade. Here’s a look at where things stand now.",NYT > Politics
10/14/2017,4:09 PM,Documenting U.S. Role in Democracy’s Fall and Dictator’s Rise in Chile,https://www.nytimes.com/2017/10/14/world/americas/chile-coup-cia-museum.html?partner=rss&emc=rss,An exhibition at the Museum of Memory and Human Rights in Santiago displays once-secret documents that describe covert operations and intelligence gathering on the Pinochet dictatorship.,NYT > Politics
10/14/2017,4:15 PM,Trump Tweets Approval After Health Care Stocks ‘Plunged’,https://www.nytimes.com/2017/10/14/us/trump-health-insurance-stocks.html?partner=rss&emc=rss,"President Trump cut off subsidies to cover insurance costs for low-income people, and some health care stocks fell. He cheered.",NYT > Politics
10/14/2017,10:00 PM,The New Washington: ‘The New Washington’: Breitbart in the White House,https://www.nytimes.com/2017/10/14/podcasts/breitbart-trump-new-washington.html?partner=rss&emc=rss,"In this week’s episode, Charlie Spiering, a White House correspondent for Breitbart News, spoke to The Times about how he does his job, what he makes of the controversy surrounding his employer and more.",NYT > Politics
10/15/2017,9:45 AM,Fed’s Janet Yellen Says the Economy Remains in Good Health,https://www.nytimes.com/2017/10/15/business/janet-yellen-fed-economy.html?partner=rss&emc=rss,"Janet L. Yellen, the Federal Reserve chairwoman, gave an upbeat assessment but said inflation was likely to rise as the domestic economy continued to grow.",NYT > Politics
10/15/2017,10:57 AM,"National Anthem Controversies, From Helsinki to Kuwait",https://www.nytimes.com/2017/10/15/sports/national-anthem-controversy.html?partner=rss&emc=rss,Most anthem-related controversies are not quite as dramatic as the confrontation between N.F.L. players and the Trump administration. But they are often funnier.,NYT > Politics
10/15/2017,1:59 PM,Amazon Turns on the Charm Amid Criticism From Right and Left,https://www.nytimes.com/2017/10/15/technology/amazon-lobbying.html?partner=rss&emc=rss,"After years of relying on a no-frills lobbying operation, Amazon is spreading its message far and wide in the nation’s capital.",NYT > Politics
10/15/2017,3:45 PM,"Aiding Transgender Case, Sessions Defies His Image on Civil Rights",https://www.nytimes.com/2017/10/15/us/politics/jeff-sessions-transgender.html?partner=rss&emc=rss,"In an unusual move, the attorney general has sent a federal hate crimes lawyer to Iowa to help prosecute a man charged with murdering a transgender high school student.",NYT > Politics
10/15/2017,4:56 PM,Jeff Flake’s Lesson for Republicans: Cross Trump at Your Own Risk,https://www.nytimes.com/2017/10/15/us/politics/jeff-flake-trump.html?partner=rss&emc=rss,"The Arizona senator is in political peril as the 2018 election approaches, but he says he has no regrets in taking on President Trump.",NYT > Politics
10/15/2017,4:28 PM,"Jimmy Kimmel on Health Care, National Tragedies and Twitter Feuds",https://www.nytimes.com/2017/10/15/arts/television/jimmy-kimmel-politics.html?partner=rss&emc=rss,"Mr. Kimmel, the star of ABC’s “Jimmy Kimmel Live!,” discusses the attention he has received for some politically pointed monologues.",NYT > Politics
10/15/2017,4:36 PM,A Bot That Makes Trump’s Tweets Presidential,https://www.nytimes.com/2017/10/15/business/media/trump-twitter-bots.html?partner=rss&emc=rss,"Twitter bots are winning fans by formatting President Trump’s posts to look like official statements, or tracking the accounts he and his inner circle follow.",NYT > Politics
10/15/2017,5:36 PM,"Not on the Ballot, but Dominating the Virginia Governor’s Race: Trump",https://www.nytimes.com/2017/10/15/us/politics/virginia-governor-race-trump-gillespie.html?partner=rss&emc=rss,The Republican and Democratic candidates in the closely watched contest are struggling to deal with President Trump’s outsize influence.,NYT > Politics
10/15/2017,6:26 PM,"On Washington: Trump Closes a Health Dispute, but Leaves Open a Power Struggle",https://www.nytimes.com/2017/10/15/us/politics/trump-congress-insurance-subsidies-lawsuit.html?partner=rss&emc=rss,"An administration maneuver to cut off health insurance subsidies, effectively a capitulation in a long-running legal battle, could give Congress the upper hand over the executive branch.",NYT > Politics
10/15/2017,8:27 PM,Trump Campaign Spending on Legal Fees Surges as Russia Inquiries Widen,https://www.nytimes.com/2017/10/15/us/politics/trump-campaign-legal-fees-russia.html?partner=rss&emc=rss,"The campaign spent more than $1.1 million on legal fees in the last quarter, underscoring the extent to which the investigations have consumed the president’s team.",NYT > Politics
10/16/2017,12:01 AM,Boston Fed’s President Makes Case for Interest Rate Hikes,https://www.nytimes.com/2017/10/16/us/politics/federal-reserve-interest-rates.html?partner=rss&emc=rss,Eric Rosengren argues that continuing to raise interest rates at a measured pace could prolong the economic expansion.,NYT > Politics
10/16/2017,5:00 AM,Trump’s Top Economist Says Corporate Tax Cuts Will Lift Workers’ Wages,https://www.nytimes.com/2017/10/16/us/politics/trump-tax-plan-wages-corporate-rates.html?partner=rss&emc=rss,"The typical household’s income would climb by thousands of dollars, says a report that hints at a primary argument the administration will make in selling its tax plan.",NYT > Politics
10/16/2017,5:00 AM,A Nafta Battleground on the Shores of Canada,https://www.nytimes.com/2017/10/16/us/politics/nafta-united-states-canada.html?partner=rss&emc=rss,"A fight over a scuttled quarry project exemplifies one of the key disputes that has endangered a trade pact between the United States, Mexico and Canada.",NYT > Politics
10/16/2017,12:27 PM,Charlottesville Counterprotester Who Ignited Spray Can Is Charged,https://www.nytimes.com/2017/10/16/us/charlottesville-arrests-corey-long.html?partner=rss&emc=rss,"Charged with assault and battery, Corey A. Long, who wielded an improvised flamethrower in opposition to a white nationalist rally in August, turned himself in on Friday.",NYT > Politics
10/16/2017,1:18 PM,Trump Blames Democrats and ‘Some Republicans’ for Stalled Agenda,https://www.nytimes.com/2017/10/16/us/politics/trump-blames-democrats-and-some-republicans-for-stalled-agenda.html?partner=rss&emc=rss,"Trump said that some Republicans “should be ashamed at themselves” for failing to support the president’s agenda, including repeal of the Affordable Care Act.",NYT > Politics
10/16/2017,3:39 PM,"Critic’s Notebook: For Their Portraits, Obamas Shine Light on African-American Art",https://www.nytimes.com/2017/10/16/arts/design/obamas-presidential-portraits.html?partner=rss&emc=rss,"The Obamas have chosen Kehinde Wiley and Amy Sherald: one established artist, one on her way.",NYT > Politics
10/16/2017,3:48 PM,Trump Blames Cuba for Attacks That Sickened U.S. Diplomats,https://www.nytimes.com/2017/10/16/us/politics/trump-cuba-diplomats-attacks.html?partner=rss&emc=rss,"The statement broke with the State Department, whose officials have said repeatedly that they did not know the cause of the illness.",NYT > Politics
10/16/2017,4:15 PM,Mississippi Senator’s Health Woes Narrow Republican Majority,https://www.nytimes.com/2017/10/16/us/politics/mississippi-senator-thad-cochran-health-trump.html?partner=rss&emc=rss,Senator Thad Cochran was expected back in Washington on Monday after an extended illness. His failure to appear has increased speculation about his health.,NYT > Politics
10/16/2017,4:56 PM,Trump and McConnell Strive for Comity Amid Rising Tensions,https://www.nytimes.com/2017/10/16/us/politics/trump-mcconnell-bannon.html?partner=rss&emc=rss,"President Trump and Senator Mitch McConnell, the Republican leader, put on a public display of bonhomie, waving aside reports of a disintegrating relationship.",NYT > Politics
10/16/2017,5:31 PM,Trump Says He’ll Consider Pulling Drug Czar Nomination,https://www.nytimes.com/2017/10/16/us/politics/trump-drug-czar-nomination.html?partner=rss&emc=rss,"As a congressman, Tom Marino, the president’s choice to lead the drug policy office, championed legislation to undercut enforcement efforts against the drug industry.",NYT > Politics
